"Candidate_Entity.id","Candidate","Num_of_Records","Total_dollar"
19894891,"MCNEALY, ROB",29,23969.39
19894892,"MARTIN, RICK",0,0
19894894,"WESTERLUND, LARRY",133,133003.96
19894898,"MAHONEY, BILLY J",0,0
19894899,"TAYLOR, JAMES",47,122990
19894900,"BENDAS, MICHAEL A",36,32110
19894902,"BLACK, CHARLES",20,13415.53
19894903,"ROUSE, JOHNNY G",18,9701.84
19894904,"TROTTER, CLAYTON",206,158728.74
19894907,"SHEPARD, SHANE",0,0
19894908,"SCONTRAS, C PETER (DEAN)",695,491151.6
19894909,"LEPOR, KEITH P",28,15722.07
19894912,"MEHTA, STEVE",148,106127.76
19894913,"JUDD, JIM",296,192002.94
19894914,"KILBURN, C MICHAEL",53,38579.85
19894917,"CASTELLANO, THOMAS C",142,55148.29
19894918,"SCHREYER, MANFRED R",0,0
19894921,"ENGEL, MICHAEL",10,-12103.43
19894923,"ADCOOK, ANN B",17,36736.98
19894924,"BURKS, EDDIE",133,20836
19894925,"LOWRY, ROBERT CHARLES",62,74324.96
19894926,"CAUSEY, CHAD",1894,1599747.56
19894927,"WANGEN, BRENT A",15,6329.82
19894928,"BIAMONTE, LINDA",18,10818.24
19894929,"LEWIS, JEROME ARMSTRONG",0,0
19894930,"JOHNSON, LARS",27,8797.73
19894931,"HAY, TOMMY N",0,0
19894932,"CURTIS, CLINT",30,32176
19894934,"LAVERGHETTA, DINO L",90,75932.71
19894935,"MORRIS, PAULINA",366,308534.19
19894937,"COUSSOULE, JUSTIN A",331,247715.62
19894939,"ZALESKI, THOMAS J",24,17676.3
19894940,"BUCHANAN, MARY BETH",130,160671.86
19894941,"WILSON, STEVEN",43,25568
19894942,"GREEN, LES",64,40294
19894944,"GORDON, MILTON",0,0
19894948,"SEGREST, JAKE",5,18766.58
19894950,"WELCH, JASON LEE",0,0
19894951,"SCOTT, JAROD D",26,4107.93
19894952,"SPIVAK, LONNIE",17,10968.15
19894953,"HOWARD, JAMES (JAKE)",0,0
19894954,"GRIFFITH, ALLEN",71,54541.04
19894955,"CORSI, DAVID",6,9407.56
19894957,"PIPE, MICHAEL",85,32004.5
19894960,"JENSEN, JON",7,15405
19894961,"MADDOX, KURT",27,248074.17
19894962,"CUNNINGHAM, DAVID R",0,0
19894963,"PARKER, JIM",0,0
19894964,"HULL, LEANN",25,16105
19894965,"SCHIFFER, PAUL R",38,7155
19894967,"MCCARTHY JR, ROBERT J",14,7075.35
19894968,"ERDEL, GEORGE T",4,4655.6
19894969,"FINGER, JOHN",2,1117.07
19894970,"MERCER, JAMES (SKIP)",45,4364.33
19894971,"SCHENDEL, TED",24,6451.84
19894972,"GRIMES, JERRY",72,11838.46
19894973,"HELLBERG, RICK",17,11090.87
19894974,"SMITH, JACK L",125,13855
19894975,"VIESSMAN, ROY",0,0
19894976,"BAILEY, GEORGE",0,0
19894977,"MCCLURE, NICOLETTE",20,12522.83
19894979,"TURNER, SAM",7,2775
19894980,"ONEILL, BILL",163,136369.37
19894981,"PASTORE, ROBERT",17,10755
19894982,"SCHNELLER, JAMES D",7,8546.31
19894984,"BARTON, JAMES JOHN",0,0
19894985,"DUNHAM, DANIEL L",4,1486.76
19894986,"ADAMS, JOHN",86,69456.75
19894987,"ACTON, JON",17,6374
19894988,"KALB, LARRY",131,22436.22
19894989,"HENDERSON, CHARLES E",19,13013
19894990,"PARCHMENT, RUPERT G",9,17362.56
19894991,"CORY, RUTH",36,12802
19894993,"DEMOS, JOEL",94,93035.57
19894995,"GAVI, STEVEN JUDE",0,0
19894996,"MELVILLE, DAVID",200,233077.82
19894997,"GARCIA, LUIS",23,8677.78
19894999,"DICKMAN, GREGORY (GREG)",21,64294.48
19895000,"PONCHAK, TERRANCE",12,59493.33
19895002,"POWELL, KEVIN",194,183113.38
19895003,"LINDEMULDER III, PETER",17,24950
19895005,"REICHARDT, FIELD",118,81159.42
19895006,"MANGIN, JON",9,5250
19895008,"KRAUTER, STANLEY E",1,510
19895009,"LYNCH, GRAF VIRGINIA",79,34642.92
19895010,"MOORE, MIKE",73,46629.59
19895012,"MILANO, JAMES",91,148076
19895013,"CHADWICK, MICHAEL L",0,0
19895014,"BRANCH, BOB",9,6697.42
19895015,"GALLAS, GLENN",61,37321.65
19895016,"VONTZ, MIKE",11,1347.84
19895017,"WOERNER, ANDREW D (ANDY)",0,0
19895018,"SANDLIN, JESSICA D",23,17484.59
19895019,"ARNOLD, DAVID",5,906.32
19895020,"RABY, STEVE",919,915250.31
19895021,"CORNELISON, LEE",27,20530.68
19895022,"CADLE, RICHARD E",4,5250
19895023,"MALONE, JOSEPH DANIEL",683,450459.5
19895025,"THOMPSON, CHARLES",165,115323.08
19895026,"SHARKEY, TODD",5,6525
19895027,"SIMMONS, MIKE",3,467.62
19895028,"KENNEDY, PATRICK",32,15416
19895031,"BERNITT, BUD",15,8870
19895033,"SHAPIRO, ROBERT L",13,19791.03
19895034,"MENZE, GLEN",26,14450.55
19895035,"MAKER, DAVID",0,0
19895036,"GREGORY, JEFF",0,0
19895038,"EATON, RICK",4,12504.07
19895041,"HOSFORD, ALONZO (LON)",15,10997.39
19895042,"OVERBEEK, BOB",7,9769.39
19895043,"SU, DAVID",8,3573.43
19895044,"THOMAS, BOB",25,609896
19895045,"ORR, DAVE",10,10519.08
19895046,"KING, DAVE",7,2323.63
19895049,"HARPER, IVY",49,21066.85
19895051,"CARMACK, JOHN",0,0
19895052,"PHILLIPS, JEFFREY MARLIN (JEFF)",67,44633.32
19895053,"BAKER, BRUCE E",10,10882
19895054,"ARNOLD, GARY RICHARD",14,4443
19895055,"QUILLIAN, JAMES",6,7464.75
19895057,"WALDORF, GENE",24,62351.2
19895058,"HUNT, DAVID L",34,16580.94
19895059,"JOHNSON, LOUISE E",0,0
19895061,"DOTSON, DAVID L",6,1595
19895062,"KIAH, MO",0,0
19895065,"CLEGG III, WILLIAM J",48,46930.66
19895066,"FINKENBINER, CALEB",0,0
19895069,"FRENCH, MARK T",33,57413.79
19895070,"FISHER, ROBERT",21,499768.34
19895071,"GRIMAUD, JOSEPH A",39,511470
19895072,"CUSHING, WILLIAM P",0,0
19895073,"GLASSON, KEN",24,17077.24
19895075,"TALBERT, JASMIN",0,0
19895076,"HYER, KAREN",25,23817.55
19895077,"EDWARDS, DAVE",36,10015
19895078,"KAUS, ROBERT M (MICKEY)",69,60192.08
19895079,"BOLDON, DAVID MICHAEL",0,0
19895080,"AGOSTA, MICHAEL A",48,193370.11
19895081,"HALL, DAVID",198,105010.02
19895082,"MONTOYA, LUIS",0,0
19895083,"OLSON, ROY",5,1917.12
19895084,"SIANO, JOE",0,0
19895085,"LARSON, CHRIS",0,0
19895086,"FLUME SR, CHARLES WILLIAM",17,47129
19895088,"LASZACS, TONY",3,30425.63
19895092,"MILLEN, KEVIN",0,0
19895093,"GAILAS, TODD",4,2140.96
19895094,"LARKIN, MARY V",0,0
19895095,"MERLE, GREG",0,0
19895096,"WHITE, DAVE",19,32522.04
19895099,"KLEINHANDLER, YORK J",44,43667.34
19895100,"ZELLER, MATTHEW C",544,457587.9
19895101,"FINK, MARI HAMLIN",94,68349.1
19895102,"MAHLER, RICK",0,0
19895103,"SLIGTING, DOUGLAS",6,3536
19895104,"QUIGLEY, JAMES J",11,4795
19895105,"WILSON, JACK N",53,37771.09
19895108,"MARIN, MEL M",10,2885
19895109,"DONAGHE JD,",2,25985.25
19895111,"SHARP, ANDREW J",0,0
19895112,"OLSON, TIMOTHY",29,8892.5
19895113,"GOLDTHORPE, LINDA",8,9244
19895114,"HENDRICKSON, CAROL F",0,0
19895116,"GREENOUGH, KENT",147,47288.4
19895117,"COLLETT, TERESA",306,214852.97
19895118,"MCCULLOUGH, M E MAC",21,7233.16
19895119,"EDWARDS, RUSSELL",825,220662.17
19895120,"SHEPARD, JACK",6,10475
19895122,"LIPINSKI, KENNETH",12,4150.2
19895124,"SMITH, JOHN LEE",36,44525
19895127,"STUTZMAN, TOM",8,1638.14
19895128,"FALLON, MICHAEL PETER",205,196993
19895129,"SMILAN, STAN",0,0
19895130,"BLACK, DEAN",72,63697.69
19895131,"GORE, BRANDON E",1,2000
19895133,"BURTON, KATHERINE",0,0
19895134,"BROWN, GREGORY A",23,124105.61
19895135,"LAMBERT, PATRICK",0,0
19895139,"MCGINNESS, DIANA",37,4921.41
19895141,"MOORE, MARTHA",11,4697.88
19895142,"WOLMAN, CAROL",0,0
19895144,"SALTER, CHRIS",4,2125
19895145,"HOOKER, LOREN",0,0
19895149,"BEARSE, PETER J",4,5535
19895150,"DUDEK, HANK R",13,8196
19895151,"STATON, BRENT DAVIS",29,18435.05
19895152,"LAWRENCE, JEFF",36,26859.99
19895153,"DALESSANDRO, MACDONALD K",856,387341.99
19895156,"WENDT, DAVID",68,65708.8
19895157,"SAUNDERS, FRANK",24,44112.15
19895158,"MARTZ, TIM",17,9837
19895161,"VAUGHN, ROBERT",0,0
19895162,"SPEARS, MICHAEL LANE (MIKE)",71,106207.07
19895164,"DOUGHERTY, JOHN",577,156207.09
19895165,"BRADLEY, SCOTT N",96,48876.71
19895167,"BERNSTEIN, GARY",0,0
19895170,"DELLE, ROBERT A",17,1800
19895172,"ESCOFFERY III, WILLIAM",4,36918
19895173,"ANDERSON, BOB",4,940
19895174,"MURPHY, MIKE",2,12435.86
19895175,"NGUYEN, TAN",25,45100
19895176,"LUZZI, RICHARD T",5,4858
19895177,"DOMBKOWSKI, ADAM A",0,0
19895178,"WALLACE, RUSTY",0,0
19895183,"STILLINGS, TOM",0,0
19895184,"MALONE, JERRY M",0,0
19895185,"CURTIS, TIM",22,19231
19895186,"CLIFT, GARY",89,11725.66
19895187,"MEURICE, LUIS",47,88467.94
19895188,"METCALFE, GEORGE L",3,13500
19895190,"BENOL, MAT",15,7932.5
19895191,"IRVINE, TRAVIS M",8,7469.19
19895193,"MOREL, PAUL",9,1293.49
19895194,"BANCIELLA, ROLANDO A",2,11000
19895195,"SCHWARTZ, BOB",43,19628.38
19895196,"OGLESBY, LORAN M",8,54035
19895197,"NGUYEN, KELLY",19,13432.96
19895198,"MITCHELL, JOHN M",24,35408.82
19895199,"SEITZ, MARK",11,10039.75
19895200,"KAMMERER, WILLIAM J",0,0
19895202,"SONNER JR, WESLEY M",7,5658.78
19895204,"BROWN, K BRUCE",12,16500.28
19895205,"TAUTIVA, ED",5,17102
19895207,"JOHNSON, WILL",17,2081
19895208,"HARWELL, RONALD L",8,7267.77
19895209,"ROBERTS, JOE",5,6582
19895210,"RUTSCHMAN, PAIJ",8,32480
19895211,"NWASIKE, CHRIS",50,30982.63
19895214,"STYSKAL, CHRIS",0,0
19895215,"MARKING, B THOMAS",11,6887.12
19895216,"STERN, BRUCE LOUIS",22,21061.66
19895217,"GUNN JR, WILLIAM L",164,60159.74
19895218,"VANBLOMMESTEYN, TIM",10,24890
19895219,"CRUM, WILLIAM",0,0
19895220,"LEWIS, KELLY SPRING",0,0
19895221,"KOLLER, WILLIAM",0,0
19895222,"PENDERGRASS, GEORGE",14,11267
19895223,"SAHAGUN, DANIEL",0,0
19895224,"COLLINS, TIM",39,842.62
19895225,"TAYLOR, CLARK",3,781
19895226,"JOHNSON, HARRY",35,61550
19895230,"SCHMERLING, EDWARD (ED)",0,0
19895231,"LATIMER, MIKE",3,3330.18
19895232,"WHITFIELD II, JAMES G",5,-367
19895233,"RICE, KENNETH",0,0
19895234,"MOSTERT, NICK JUAN",16,2912.71
19895236,"ECKERSLEY, SCOTT",222,131686.96
19895237,"WILSON, GLENN A",174,124727.09
19895238,"MILLER, ERICH D",37,5768.89
19895239,"MORRIS, JEFF",9,7375
19895242,"HAYDEN III, ROBERT E",24,19516.9
19895243,"PAGELS JR, ERNEST J",2,2531.22
19895244,"CAMPBELL, JERRY M",23,15881.64
19895245,"CORDERO, CLYDE",18,18397.66
19895247,"KLOTZ, GARRY R",12,11201.19
19895249,"KERNEA, RICK",0,0
19895250,"CANTRELL, JOE",2,11179.52
19895252,"HAWORTH, PATRICK K",5,1650
19895253,"BROWN, VINCENT T",0,0
19895255,"COONEY, DON",92,61226.55
19895258,"UVODICH, JEANANN",14,11170.64
19895259,"PETERSON, HEIDI",0,0
19895260,"YIALELIS, LELAND",10,3460.67
19895261,"STERN, KEITH",1,10000
19895263,"HILL, DAN",24,55063.03
19895264,"BARRY, HENRY CLAY",0,0
19895265,"WALTER, DAVID",0,0
19895267,"PENALOSA, JOSE",62,49901.81
19895268,"FORTUNE, SCOTT",19,45773
19895269,"CORDEN, PAUL",28,25326.66
19895270,"ARROJO, ROLY",0,0
19895271,"MILLER, JIM",0,0
19895272,"JOHNSON, GARY",20,15561
19895273,"WESTELL, STEVE",17,7397.68
19895274,"TAUB, ASHER E",73,78652.24
19895275,"VANKE, JEFFREY W",42,12154.42
19895276,"DONOVAN, CHUCK",13,9344.7
19895277,"ROONEY, JACK",3,12900
19895278,"ROWLAND, JILL A",23,12866.81
19895282,"SCHIRLE, DAVID D",5,3821.32
19895284,"GRECO, ERNEST A",4,-1679.57
19895286,"HAGER, JOHN V",29,113363.72
19895287,"ATKINS, RAYMOND",24,25350
19895288,"GRAY III, JOHN LANEY",37,2608
19895292,"GAWRON, JIM",6,437.7
19895294,"TOUSSAINT, ROBERT LOUIS",8,16163.52
19895295,"ASHJIAN, SCOTT",0,0
19895296,"HUDSPETH, CHERYL",25,13046.03
19895297,"OLESON, JON",13,18865.66
19895299,"MALONEY, DANIEL P",0,0
19895301,"HOLLAND, JESSE",60,3247.11
19895302,"COHEN, NEIL H",30,14331.07
19895303,"DESTEFANO, PETER",37,8684.6
19895304,"DWYER, HENRIETTA",7,4241.4
19895306,"KRAYESKE, KENNETH J",18,12165.54
19895308,"MARQUIZE, ANTHONY",57,10114.5
19895309,"ETZEL, VERNON L",1,263.32
19895311,"MONIGHAN, JOSHUA A",2,1743.8
19895312,"ROMEYN, DARYL",12,10960
19895313,"CARTER, TIM",0,0
19895314,"ROGERS, JAMES",53,7891.39
19895317,"BAIN, STUART M",13,8064.84
19895319,"HARDING, JOSEPH MICHAEL",3,2424.34
19895320,"NEWMAN, TERI",5,4455.9
19895321,"MARKSBERRY, ED",13,4600
19895324,"KNOTT, GREG (NO BULL)",2,890
19895326,"REYNOLDS, KENNETH A",0,0
19897041,"MACARENO, RUBEN",0,0
19897109,"FLANAGAN, EUGENE",0,0
19897116,"VACHON, TODD",0,0
19897145,"MALLAN, LLOYD JEFFREY (JEFF)",0,0
19897161,"WARDINGLEY, RAYMOND G",0,0
19897181,"BEARD, PATRICIA ELAINE",0,0
19897184,"LABNO, MIKE",0,0
19897187,"SEIDA, LOWELL M",0,0
19897202,"KEITH, LARON",0,0
19897218,"TERRY, LENDALL B",0,0
19897289,"ASBURY, BARRY STEVE",0,0
19897300,"SCALDAFERRI, THERESA C",0,0
19897488,"ZANOWIC, ANTHONY",0,0
19897557,"BROMBERG, BEAU M",0,0
19897572,"MEO, MICHAEL",0,0
19897638,"HALL, JERRY RAY (TEA)",0,0
19897658,"IDROGO, (COMMANDER) MICHAEL",0,0
19897666,"STEPHENS, CRAIG T",0,0
19897723,"RAIHALA, DON",0,0
19897734,"PINKNEY, INA",0,0
19897738,"BECKER, JEFFREY CONRAD",0,0
19897785,"MCCAIN, JOHN S",27737,36740115.02
19897787,"THUNE, JOHN",33156,20131112.9
19897788,"TUDOR, DOUG",105,51081.78
19897790,"MOULTON, DALY MATTHEW",208,97473.94
19897792,"FORRAS, VINCENT",8,8069.99
19897793,"GREGORY, WILL",24,18778
19897794,"RUSSO, ROBERT",101,81316.3
19897800,"WALTER, NEIL",34,59834.99
19897803,"SMITH, RANDY",5,950
19897805,"RAY, EUGENE",1,2357
19897806,"CHENEY, JEFFREY M",0,0
19897807,"COOK, MERRILL",26,39250
19897808,"MOORE, DAVID",30,13329.69
19897810,"ROOP, BRANDON",0,0
19897811,"MAYHUE, PAUL",66,10368.52
19897812,"BOOK, ETHAN",0,0
19897813,"MYLES, MARK",46,9393.88
19897814,"VALKNER, MELVIN D",0,0
19897815,"LABOTZ, DANIEL H",26,13587.84
19897817,"AMES, MICHAEL",0,0
19897818,"AUSTIN, KEVIN",0,0
19897819,"BEEMAN, DAVID E",0,0
19897820,"BEEMAN, VICKY L",0,0
19897821,"BOYLE, DAVID",0,0
19897822,"BRADLEY, RED K",0,0
19897823,"BUTLER, MICHAEL",0,0
19897824,"CROWELL, MARGARET A",0,0
19897825,"CUMMINS, GUY A",0,0
19897826,"DILLINGHAM, CHRIS S",0,0
19897827,"GEORGE, DAVID S",0,0
19897829,"HAASE, FREDRICK (DAVID)",0,0
19897830,"HILL, SIDNEY (SID)",0,0
19897831,"HUMPHRIES, ALAN D",0,0
19897832,"JOHNSON, PETTER M",0,0
19897833,"KELLY, ERIC C",0,0
19897834,"KERN, JACOB SETH",0,0
19897835,"KLEMME, BILL",0,0
19897836,"LACKEY, LISA M",0,0
19897837,"LANDIS-BECK, MARJORI",0,0
19897838,"MARIN JR, EDWARD D",0,0
19897839,"MCGAHAN, RICHARD",0,0
19897840,"MOSER, MARVIN ROGER",0,0
19897841,"PERRY, KAREN",0,0
19897842,"RANSOM, EILEEN M",0,0
19897843,"RICE, ANTHONY",0,0
19897845,"TOLBERT, GEORGIA LEE",0,0
19897846,"WHITTAKER, JED",0,0
19897847,"MCKINNEY III, JOHN BEAU",0,0
19897848,"DE MOORE, SIMONE D",0,0
19897849,"MOSER, N C (CLINT)",0,0
19897850,"ADLER, KEN",0,0
19897851,"HIGGINS, MICKEY",0,0
19897852,"KENNEDY, LEWIS",0,0
19897853,"LEVI, LANCE",0,0
19897854,"SUITS, DANIAL",0,0
19897856,"HERCHER, STEPHAN (TROUBLEMAKER)",0,0
19897857,"PATTI, NICOLE",0,0
19897859,"RANKIN, MARK",0,0
19897860,"ADAIR, CLAY",0,0
19897861,"SHOEN, MICHAEL",0,0
19897864,"BLACKMAN, RYAN",0,0
19897865,"COONS, NICK",0,0
19897866,"TAPP, DARELL",0,0
19897867,"FLOWERS, CHRISTOPHER J",0,0
19897868,"IBARRA, ANDREW",0,0
19897869,"KEANE, GEORGE",0,0
19897870,"SWEENEY, JOSEPH",0,0
19897871,"WILSON, ROBERT",0,0
19897872,"QUICK, JAY",0,0
19897873,"STOLTZ, STEVEN",0,0
19897875,"CHAVEZ, SANTOS",0,0
19897876,"DUDIKOFF, SYDNEY",0,0
19897877,"ELLIS, LOYD",0,0
19897878,"FRANCK, RANDY",0,0
19897879,"RODRIGUES, MIKE",0,0
19897880,"JENSEN, MARK A",0,0
19897881,"LEIDECKER, JERRY L",0,0
19897882,"ROSKEY, MICHAEL",0,0
19897884,"LACY, TONY",0,0
19897886,"SMOLLEN, JOEL",0,0
19897888,"BERG, PHILIP ZIMT",0,0
19897889,"LA RIVA, GLORIA E",0,0
19897890,"ALLEN, LAWRENCE N (LARRY)",0,0
19897892,"HASHIMOTO, GERALD",0,0
19897893,"HELLER, DAVE",0,0
19897894,"DENHAM, JEROME H (JERRY)",0,0
19897895,"CHRISTENSEN, DAVID PAUL",0,0
19897897,"PARKER, MICHAEL DOUGLAS",0,0
19897898,"WILLIAMS, MARK PAUL",0,0
19897899,"BAKER, FOREST",0,0
19897901,"LAZAGA, PAUL",0,0
19897902,"SANTANA, RONNY",0,0
19897904,"ANDRESEN, PETER",0,0
19897907,"LE BARRE, MICHAEL ROBERT",0,0
19897908,"PETERSEN, ERIC",0,0
19897910,"UEBERSAX, JOHN",0,0
19897911,"MILLER, CAROLE LEE",0,0
19897912,"STAFFORD, DARRELL M",0,0
19897913,"BUTLER, MARK",0,0
19897914,"WEISSBUCH, RANDALL",0,0
19897915,"RODRIQUEZ, CARLOS A",0,0
19897916,"CASTALDO, RICHARD R",0,0
19897918,"ANDION, JAMES L",0,0
19897919,"GRIFFIN, MORRIS F",0,0
19897921,"MILLER, WAYNE",0,0
19897923,"EDMONDSON, SULEIMAN CHARLES",0,0
19897925,"DAVIS, LEE",0,0
19897926,"SMITH, CHRIS",0,0
19897927,"SMITH, JOHN A",0,0
19897929,"STONE, ERIC R",0,0
19897930,"ZANDER, PAMELA",0,0
19897931,"LAMBERT, MARK",0,0
19897932,"LUSSENHEIDE, BILL",0,0
19897933,"SMITH, KATHERINE H",0,0
19897934,"BINKLEY, MIKE",0,0
19897935,"CLARK, DION",0,0
19897936,"PASTER, MIKE",0,0
19897937,"CLARK, MIRIAM E",0,0
19897939,"SHAPIRO, MARCUS JAY",0,0
19897942,"DEKKER, PAUL",0,0
19897943,"FEINLAND, MARSHA",0,0
19897945,"HARRIS, JAMES E",0,0
19897946,"KUGLER, HANS J",0,0
19897949,"ROBERTS, DUANE",0,0
19897950,"SALEHI, AL",0,0
19897951,"CONNOR, VLAKANCIC",0,0
19897952,"SCHITTER, JEFFREY",0,0
19897954,"GOSS, JENNA",0,0
19897955,"RAIBOURN, HENRY",0,0
19897956,"FRITZ, JAMES",0,0
19897958,"HARGIS SR, JOHN W",0,0
19897960,"WASZKIEWICZ, KEN (WASKO)",0,0
19897961,"BRADLEY, KEVIN",0,0
19897962,"KLAVER, JERELL",0,0
19897963,"SCOTT, BRIAN (BARRON X)",0,0
19897964,"KEARNS, MICHAEL SHAWN",0,0
19897966,"KINSEY, BOB",0,0
19897967,"LOHMILLER, BRUCE E",0,0
19897968,"MILLER, CHARLEY",0,0
19897969,"MOROMISATO, J",0,0
19897970,"NEWMAN, MICHELE M",0,0
19897971,"RANK, ROBERT",0,0
19897972,"HUTCHINSON, CHRISTOPHER J",0,0
19897973,"STEPANEK, DANIEL J",0,0
19897974,"BIANCHI, MURIEL P",0,0
19897976,"PILLSBURY, CHARLES A",0,0
19897978,"SMITH, ELMON",0,0
19897980,"GILES, JAY J",0,0
19897982,"OLSZTA, DAVID R",0,0
19897988,"MCNEIL, RON",0,0
19897990,"DEAN, WILLIAM",0,0
19897991,"BRADY, DAVID",0,0
19897992,"RUIZ III, NICHOLAS",0,0
19897993,"ASKELAND, SUE",0,0
19897994,"DRAKE, GEORGE",0,0
19897995,"KNEPPER, HOWARD",0,0
19897996,"KOGUT, WILLIAM BILLY",0,0
19897997,"LAROSA, CAROL ANN JOYCE",0,0
19897998,"LOCK, RICHARD",0,0
19898000,"QUARTERMAN-NOAH, BELINDA GAIL",0,0
19898001,"TYLER, RICK",0,0
19898002,"HARRIS II, OSCAR L",0,0
19898003,"AGRAWAL, JAGDISH",0,0
19898004,"GREENBERG, SEAN",0,0
19898005,"GRIST, RONNIE",0,0
19898006,"BECKWORTH, RAYMOND",0,0
19898008,"DAVIS, STEVE",0,0
19898011,"BROCK, PAT",0,0
19898012,"BREWER, JIM",0,0
19898013,"JARRETT, JEFF",0,0
19898017,"FAULKNER, JASON A",0,0
19898018,"PETSCHE, ROB J",0,0
19898019,"WILLIAMSON, REBECCA",0,0
19898020,"LENSING, DAN",0,0
19898022,"HEIDERSCHEIT, JOHN",0,0
19898024,"SALZBERG, ALLAN M",0,0
19898025,"CRAWFORD, MIKE",0,0
19898026,"BERGQUIST, RANDY LYNN",0,0
19898027,"DAVIS III, CLAUDE M (SKIP)",0,0
19898028,"REINISCH JR, FREDERICK R",0,0
19898029,"ADAMS, JEFF",0,0
19898034,"SCHMIDT, LAUREL LAMBERT",0,0
19898035,"GILHOOLY, TERRENCE A",0,0
19898036,"WILLIAMS, ANDREW",0,0
19898037,"CLEMONS, CLARENCE DESMOND",0,0
19898038,"ROBBINS, KIP",0,0
19898042,"MORRIS, (MOE) SHANFIELD",0,0
19898043,"BRUMFIELD, ARTHUR C",0,0
19898044,"MILLER, DARREL",22,14359.42
19898045,"WHITE, DAVE",0,0
19898047,"MARKS, DOUG",0,0
19898048,"ROSE, BOBBY G",0,0
19898049,"CAMPBELL, TERRY G",0,0
19898050,"DAVIS, ROGER K",0,0
19898054,"JONES, LEALAN M",0,0
19898056,"NAGAR, AVNER",0,0
19898057,"RAICHART, DARREN",0,0
19898059,"SMITH, CHRISTOPHER",0,0
19898060,"HOLTZ, RICHARD (RIC)",0,0
19898061,"MORRIS, JON",0,0
19898062,"PETYO, MICHAEL",0,0
19898063,"REEVES, JAYSON H",0,0
19898064,"DOLAN, MARTIN A",0,0
19898065,"VOGEL, MARK",0,0
19898066,"METZGER, TOM",0,0
19898068,"STEPHENS, WES",0,0
19898069,"WISE, SCOTT",0,0
19898070,"ALLEN, CHERYL DENISE",0,0
19898071,"CAMPBELL, MIKE",0,0
19898072,"DUNCAN, JOHN",0,0
19898075,"POWELL, MARK",0,0
19898076,"CRAWFORD, TIM",0,0
19898077,"TRUEBLOOD, JESSE C",0,0
19898079,"THOMPSON JR, TALMAGE (T J)",0,0
19898080,"KAKASULEFF, CARL",0,0
19898083,"WILSON, DAV",0,0
19898084,"SNYDER, JOHN K",0,0
19898085,"VANHAAFTEN, W TRENT",0,0
19898086,"JOHNSON-SMITH, CAROL",0,0
19898087,"LUCAS, JERRY R",0,0
19898091,"WARNER, JACK",0,0
19898092,"GARRARD, ROBERT",0,0
19898093,"TEVIS, SEAN",0,0
19898094,"DUCEY, SUSAN G",0,0
19898095,"SMITH, SHAWN",0,0
19898096,"CONROY, ROBERT A",0,0
19898097,"DANN, MICHAEL WM",0,0
19898098,"LITTLE, TOM",0,0
19898099,"LONDERHOLM, ROBERT(BOB)",0,0
19898100,"WIESNER, PATRICK",30,37376.51
19898101,"HANSEN, MICHAEL D",0,0
19898102,"MARTIN, EDWARD A",0,0
19898103,"PERRY, WILSON BARNES",0,0
19898104,"COLLINS, C WES",0,0
19898106,"MARTIN, GURLEY L",0,0
19898107,"SCRIBNER, JON J",0,0
19898108,"STEPHENSON, JOHN",0,0
19898109,"WILSON, BILLY RAY",0,0
19898111,"RADOSTA, JACK",0,0
19898112,"GIBBS JR, TOM",0,0
19898113,"SLAVANT, TODD",0,0
19898114,"MCDONALD SR, MERRITT E",0,0
19898115,"ACCARDO, NICK J",0,0
19898116,"BROWN, MICHAEL KARLTON",0,0
19898117,"CHAUVIN JR, NEESON J",0,0
19898119,"GALAN, R A (SKIP)",0,0
19898120,"HAYES, RANDALL TODD",0,0
19898121,"LAFARGUE, THOMAS G (TOMMY)",0,0
19898122,"MCSHAN, WILLIAM R",0,0
19898123,"MELTON JR, SAM HOUSTON",0,0
19898124,"CHIPMAN, ROBERT J",0,0
19898125,"ALLEN, SUSAN",0,0
19898126,"JORDAN, DONALD M",0,0
19898127,"GOLDER, FREDERICK T",0,0
19898128,"VAN NES, JOE",0,0
19898129,"DAVIS, RICHARD JAMES",0,0
19898130,"KENNEDY, MICHAEL",0,0
19898131,"DOWLUT, JOSH",0,0
19898133,"MATHIS, JIMMY",0,0
19898135,"TREADWELL, FRANCIS",0,0
19898136,"DEFIBAUGH SR, THOMAS",0,0
19898138,"KIBLER, JOHN",0,0
19898139,"LUDICK, RYAN",0,0
19898140,"MCKINLEY, JERRY",0,0
19898141,"MILLER, MICHAEL",0,0
19898142,"REA, JOHN M",0,0
19898143,"GYAMFI, KWAME",0,0
19898144,"BAILEY, COLLINS A",42,36343.23
19898145,"BENT, SYLVANUS G",0,0
19898146,"CHAFFEE, CHRISTOPHER PARRY (CHRIS)",38,19765
19898147,"ROBINS, CHRIS",0,0
19898148,"SHICKLE, H GAVIN",0,0
19898149,"JANDA, DENNIS B",0,0
19898150,"MASSEY, DAN",0,0
19898151,"REED, MICHAEL",0,0
19898152,"WILSON, SETH EDWARD",0,0
19898156,"VALLERIE, MICHAEL J",0,0
19898157,"LONG, ROBERT",0,0
19898158,"NORDHORN, FRED",0,0
19898161,"ASBURY, CLAUD L",0,0
19898162,"EVANS, ROBERT J",0,0
19898163,"GRAHAM SR, SAMUEL R",0,0
19898164,"KENNISS, HENRY",0,0
