"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","TX",113221.19
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","UT",14935
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","VA",264286.64
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","VT",24750
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","WA",145988.38
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","WI",34623.74
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","WV",1000
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","WY",4525
"MERKLEY, JEFFREY ALAN (JEFF)","Democratic",2014,"DEMOCRATIC","ZZ",5606.04
"METCALFE, RAY H","Democratic",2016,"DEMOCRATIC","",3419.83
"METCALFE, RAY H","Democratic",2016,"DEMOCRATIC","AK",5729.13
"METCALFE, RAY H","Democratic",2016,"DEMOCRATIC","MD",500
"METCALFE, RAY H","Democratic",2016,"DEMOCRATIC","NY",1000
"METCALFE, RAY H","Democratic",2016,"DEMOCRATIC","WA",2700
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","",845264.56
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","AK",650
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","AL",104110
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","AR",13650
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","AZ",13675
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","CA",268325
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","CO",32100
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","CT",18870
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","DC",1079843.76
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","DE",5000
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","FL",74803
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","GA",13885
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","HI",335
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","IA",7630
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","IL",50205.52
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","IN",27950
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","KS",7550
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","KY",8600
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","LA",7600
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","MA",39630
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","MD",1769023.68
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","ME",150
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","MI",39220
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","MN",26130
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","MO",11905
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","MS",1125
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NC",14955
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","ND",2000
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NE",95
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NH",2000
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NJ",105425
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NM",3400
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NV",12650
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","NY",169902
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","OH",43700
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","OK",7500
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","OR",2170
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","PA",56175
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","RI",10000
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","SC",750
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","SD",1000
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","TN",10250
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","TX",70685
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","UT",1100
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","VA",474222.67
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","VT",10475
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","WA",12040
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","WI",7355
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","WV",4850
"MIKULSKI, BARBARA A","Democratic",2010,"DEMOCRATIC","WY",200
"MILES, OLLISTEEN (STEEN)","Democratic",2014,"DEMOCRATIC","",3617.1
"MILES, OLLISTEEN (STEEN)","Democratic",2014,"DEMOCRATIC","CA",250
"MILES, OLLISTEEN (STEEN)","Democratic",2014,"DEMOCRATIC","GA",8850
"MILES, OLLISTEEN (STEEN)","Democratic",2014,"DEMOCRATIC","MS",200
"MILLER, BRYAN EDWARD","Republican",2014,"REPUBLICAN","",570
"MILLER, BRYAN EDWARD","Republican",2014,"REPUBLICAN","AZ",2600
"MILLER, BRYAN EDWARD","Republican",2014,"REPUBLICAN","WY",16771.87
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","",1317642.69
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","AK",389967.51
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","AL",14425
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","AR",8954
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","AZ",24104
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","CA",187467.42
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","CO",23812
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","CT",18464
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","DC",72618
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","DE",3100
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","FL",71337.27
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","GA",19852
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","GU",5400
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","HI",8279
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","IA",4027
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","ID",2350
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","IL",44371
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","IN",26224
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","KS",20729
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","KY",3325
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","LA",22249
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MA",32492
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MD",19183
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","ME",250
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MI",8640
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MN",11097
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MO",29483
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MS",8803
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","MT",284
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NC",10716
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","ND",2350
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NE",6825
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NH",2276
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NJ",30114
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NM",6258
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NV",11244
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","NY",59069
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","OH",24733
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","OK",22555
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","OR",7736
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","PA",37844
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","RI",6803
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","SC",10971
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","SD",4454
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","TN",35805
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","TX",144445
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","UT",3450
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","VA",117084
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","VT",3085
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","WA",56540
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","WI",11550
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","WV",350
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","WY",2871
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","XX",13300
"MILLER, JOSEPH WAYNE (JOE)","Republican",2010,"REPUBLICAN","ZZ",600
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","",150350
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","AK",561009.87
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","AZ",13642
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","CA",13368
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","CO",15015
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","CT",500
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","FL",9500
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","GU",5600
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","HI",400
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","IA",1000
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","ID",3585
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","IL",3275
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","KS",4841
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","KY",1000
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","LA",250
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","MA",100
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","MD",1063
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","MI",610
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","MN",1000
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","MO",200
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","MT",1300
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","NC",1000
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","NJ",400
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","NV",2850
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","NY",650
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","OH",500
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","OK",1000
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","OR",605
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","PA",2550
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","TX",11800
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","US",112.41
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","VA",7450
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","WA",4379
"MILLER, JOSEPH WAYNE (JOE)","Republican",2014,"REPUBLICAN","WY",100
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","",4
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","AZ",11610
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","CA",740
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","CT",50
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","FL",1350
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","MA",105
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","MT",30
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","NC",10
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","NH",473.95
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","NY",380
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","OR",5940
"MILNE, SCOTT","Republican",2016,"REPUBLICAN","VT",12032.51
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","",84642.24
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","AZ",200
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","CA",38275
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","CT",700
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","DC",7000
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","FL",250
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","ID",122636.3
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","IL",1650
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","MD",500
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","MN",371.25
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","NJ",4080
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","NV",2000
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","NY",30545
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","OR",1500
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","RI",2500
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","TX",10900
"MITCHELL, NELS","Democratic",2014,"DEMOCRATIC","WA",1950
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","",230220.94
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","AL",6700
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","AR",4000
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","CA",10850
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","DC",16750
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","FL",14600
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","GA",7700
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","IL",30100
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","IN",7000
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","KY",1443685.73
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","MA",7695
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","MD",5000
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","MI",6000
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","MN",500
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","MO",1000
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","NC",4800
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","NE",500
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","NJ",500
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","NV",2400
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","NY",2650
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","OH",14025
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","OK",12200
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","PA",750
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","TN",17150
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","TX",7450
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","VA",14650
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","WI",750
"MONGIARDO, DANIEL","Democratic",2010,"DEMOCRATIC","WV",16850
"MORAN, JERRY","Republican",2010,"REPUBLICAN","",372493.99
"MORAN, JERRY","Republican",2010,"REPUBLICAN","AK",300
"MORAN, JERRY","Republican",2010,"REPUBLICAN","AL",11600
"MORAN, JERRY","Republican",2010,"REPUBLICAN","AR",13600
"MORAN, JERRY","Republican",2010,"REPUBLICAN","AZ",18500
"MORAN, JERRY","Republican",2010,"REPUBLICAN","CA",207250
"MORAN, JERRY","Republican",2010,"REPUBLICAN","CO",28050
"MORAN, JERRY","Republican",2010,"REPUBLICAN","CT",31513
"MORAN, JERRY","Republican",2010,"REPUBLICAN","DC",484300
"MORAN, JERRY","Republican",2010,"REPUBLICAN","DE",3500
"MORAN, JERRY","Republican",2010,"REPUBLICAN","FL",62450
"MORAN, JERRY","Republican",2010,"REPUBLICAN","GA",23750
"MORAN, JERRY","Republican",2010,"REPUBLICAN","IA",23750
"MORAN, JERRY","Republican",2010,"REPUBLICAN","ID",1650
"MORAN, JERRY","Republican",2010,"REPUBLICAN","IL",104010
"MORAN, JERRY","Republican",2010,"REPUBLICAN","IN",21117
"MORAN, JERRY","Republican",2010,"REPUBLICAN","KS",4161725.27
"MORAN, JERRY","Republican",2010,"REPUBLICAN","KY",11715
"MORAN, JERRY","Republican",2010,"REPUBLICAN","LA",5000
"MORAN, JERRY","Republican",2010,"REPUBLICAN","MA",13050
"MORAN, JERRY","Republican",2010,"REPUBLICAN","MD",53188.45
"MORAN, JERRY","Republican",2010,"REPUBLICAN","ME",200
"MORAN, JERRY","Republican",2010,"REPUBLICAN","MI",9000
"MORAN, JERRY","Republican",2010,"REPUBLICAN","MN",41950
"MORAN, JERRY","Republican",2010,"REPUBLICAN","MO",174751.25
"MORAN, JERRY","Republican",2010,"REPUBLICAN","MS",42418
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NC",12250
"MORAN, JERRY","Republican",2010,"REPUBLICAN","ND",4200
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NE",18800
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NH",4500
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NJ",18100
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NM",11666
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NV",9700
"MORAN, JERRY","Republican",2010,"REPUBLICAN","NY",89179
"MORAN, JERRY","Republican",2010,"REPUBLICAN","OH",22414
"MORAN, JERRY","Republican",2010,"REPUBLICAN","OK",20067.6
"MORAN, JERRY","Republican",2010,"REPUBLICAN","OR",750
"MORAN, JERRY","Republican",2010,"REPUBLICAN","PA",21463
"MORAN, JERRY","Republican",2010,"REPUBLICAN","RI",5000
"MORAN, JERRY","Republican",2010,"REPUBLICAN","SC",3563
"MORAN, JERRY","Republican",2010,"REPUBLICAN","SD",27050
"MORAN, JERRY","Republican",2010,"REPUBLICAN","TN",27200
"MORAN, JERRY","Republican",2010,"REPUBLICAN","TX",123175
"MORAN, JERRY","Republican",2010,"REPUBLICAN","UT",10250
"MORAN, JERRY","Republican",2010,"REPUBLICAN","VA",304233
"MORAN, JERRY","Republican",2010,"REPUBLICAN","VT",500
"MORAN, JERRY","Republican",2010,"REPUBLICAN","WA",150
"MORAN, JERRY","Republican",2010,"REPUBLICAN","WI",2000
"MORAN, JERRY","Republican",2010,"REPUBLICAN","WV",250
"MORAN, JERRY","Republican",2010,"REPUBLICAN","WY",500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","",188919.63
"MORAN, JERRY","Republican",2016,"REPUBLICAN","AK",10000
"MORAN, JERRY","Republican",2016,"REPUBLICAN","AL",34650
"MORAN, JERRY","Republican",2016,"REPUBLICAN","AR",37950
"MORAN, JERRY","Republican",2016,"REPUBLICAN","AZ",28400
"MORAN, JERRY","Republican",2016,"REPUBLICAN","CA",305899.08
"MORAN, JERRY","Republican",2016,"REPUBLICAN","CO",83050
"MORAN, JERRY","Republican",2016,"REPUBLICAN","CT",36300
"MORAN, JERRY","Republican",2016,"REPUBLICAN","DC",1078822.38
"MORAN, JERRY","Republican",2016,"REPUBLICAN","DE",20200
"MORAN, JERRY","Republican",2016,"REPUBLICAN","FL",157087.43
"MORAN, JERRY","Republican",2016,"REPUBLICAN","GA",124015
"MORAN, JERRY","Republican",2016,"REPUBLICAN","IA",31750
"MORAN, JERRY","Republican",2016,"REPUBLICAN","ID",9200
"MORAN, JERRY","Republican",2016,"REPUBLICAN","IL",167675
"MORAN, JERRY","Republican",2016,"REPUBLICAN","IN",35500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","KS",1573885.11
"MORAN, JERRY","Republican",2016,"REPUBLICAN","KY",2250
"MORAN, JERRY","Republican",2016,"REPUBLICAN","LA",18500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MA",65064.15
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MD",100502.2
"MORAN, JERRY","Republican",2016,"REPUBLICAN","ME",550
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MI",38728.46
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MN",68700
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MO",281398.35
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MS",68100
"MORAN, JERRY","Republican",2016,"REPUBLICAN","MT",10000
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NC",46050
"MORAN, JERRY","Republican",2016,"REPUBLICAN","ND",12250
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NE",43325
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NH",1000
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NJ",44250
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NM",2650
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NV",20700
"MORAN, JERRY","Republican",2016,"REPUBLICAN","NY",155800
"MORAN, JERRY","Republican",2016,"REPUBLICAN","OH",46500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","OK",91633
"MORAN, JERRY","Republican",2016,"REPUBLICAN","OR",2750
"MORAN, JERRY","Republican",2016,"REPUBLICAN","PA",80775
"MORAN, JERRY","Republican",2016,"REPUBLICAN","RI",4500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","SC",6500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","SD",28699.49
"MORAN, JERRY","Republican",2016,"REPUBLICAN","TN",95375
"MORAN, JERRY","Republican",2016,"REPUBLICAN","TX",325841.04
"MORAN, JERRY","Republican",2016,"REPUBLICAN","UT",3500
"MORAN, JERRY","Republican",2016,"REPUBLICAN","VA",719360.74
"MORAN, JERRY","Republican",2016,"REPUBLICAN","VT",200
"MORAN, JERRY","Republican",2016,"REPUBLICAN","WA",25750
"MORAN, JERRY","Republican",2016,"REPUBLICAN","WI",28950
"MORAN, JERRY","Republican",2016,"REPUBLICAN","WV",670
"MORAN, JERRY","Republican",2016,"REPUBLICAN","WY",10000
"MORRISON, D C","Democratic",2010,"DEMOCRATIC","AR",23700
"MORRISON, D C","Democratic",2010,"DEMOCRATIC","CA",100
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","",3218
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","CO",500
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","CT",223500
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","FL",310
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","GA",17162
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","IL",250
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","MA",3400
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","NJ",200
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","NY",500
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","OR",250
"MOSLER, WARREN BRUCE","Democratic",2010,"DEMOCRATIC","VI",3750
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","",1869174
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","AK",1135
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","AL",62048
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","AR",23670
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","AZ",55656
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","CA",368157
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","CO",107830
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","CT",105279
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","DC",834232
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","DE",6300
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","FL",373496
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","GA",124382
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","GU",5839
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","HI",4595
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","IA",12335
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","ID",11369
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","IL",276319
"MOURDOCK, RICHARD E","Republican",2012,"REPUBLICAN","IN",1918930.02
